loss,val_loss,accuracy,val_accuracy
1.2101426124572754,1.1396641731262207,0.5632749795913696,0.5924000144004822
1.2204368114471436,1.1441025733947754,0.5607249736785889,0.5916000008583069
1.2087291479110718,1.1393272876739502,0.5627750158309937,0.5942000150680542
1.2128491401672363,1.1434528827667236,0.5625249743461609,0.589900016784668
1.2066842317581177,1.1329272985458374,0.5690500140190125,0.5943999886512756
1.1966477632522583,1.1352174282073975,0.5689499974250793,0.5946999788284302
1.1884251832962036,1.1217656135559082,0.5697000026702881,0.6001999974250793
1.1916723251342773,1.1472185850143433,0.5734249949455261,0.5917999744415283
1.1872973442077637,1.1139570474624634,0.5731499791145325,0.6028000116348267
1.1791155338287354,1.1344513893127441,0.5745499730110168,0.5946000218391418
1.1744908094406128,1.0945817232131958,0.5780249834060669,0.6085000038146973
1.1731398105621338,1.1011306047439575,0.5777249932289124,0.6067000031471252
1.1757023334503174,1.1245145797729492,0.5780500173568726,0.6019999980926514
1.1704483032226562,1.1171629428863525,0.5798500180244446,0.6003000140190125
1.16738760471344,1.1118322610855103,0.5809749960899353,0.6065000295639038
1.1613373756408691,1.0915511846542358,0.5840749740600586,0.613099992275238
1.1549354791641235,1.092820167541504,0.5874000191688538,0.6129000186920166
1.1525076627731323,1.1079587936401367,0.5868499875068665,0.6110000014305115
1.1547670364379883,1.102347493171692,0.5878250002861023,0.6072999835014343
1.1477712392807007,1.0949194431304932,0.5878499746322632,0.6114000082015991
1.14706552028656,1.0841096639633179,0.5860999822616577,0.6172000169754028
1.1380999088287354,1.0664551258087158,0.5919250249862671,0.6252999901771545
1.1376031637191772,1.0743604898452759,0.5933250188827515,0.6205000281333923
1.1342538595199585,1.0835541486740112,0.5946750044822693,0.6141999959945679
1.1466283798217773,1.079634666442871,0.59232497215271,0.6162999868392944
1.1303529739379883,1.064818024635315,0.595300018787384,0.6207000017166138
1.1220868825912476,1.061537742614746,0.6018249988555908,0.621999979019165
1.1188610792160034,1.0697742700576782,0.600849986076355,0.6211000084877014
1.1235359907150269,1.067443609237671,0.6018999814987183,0.6169000267982483
1.1140339374542236,1.0606913566589355,0.6039749979972839,0.621399998664856
1.109968662261963,1.0596739053726196,0.602774977684021,0.6234999895095825
1.1108633279800415,1.0403423309326172,0.6065999865531921,0.6304000020027161
1.1053166389465332,1.0458699464797974,0.6064000129699707,0.6259999871253967
1.1036417484283447,1.0356078147888184,0.6087250113487244,0.6320000290870667
1.1085351705551147,1.0457537174224854,0.6069999933242798,0.6290000081062317
1.1014715433120728,1.0562946796417236,0.6075000166893005,0.6263999938964844
1.0895096063613892,1.0676649808883667,0.6131250262260437,0.6216999888420105
1.0937232971191406,1.0553829669952393,0.6094250082969666,0.6258999705314636
1.0889365673065186,1.0369471311569214,0.6133000254631042,0.6287000179290771
1.0884867906570435,1.0347501039505005,0.615024983882904,0.6333000063896179
1.085413932800293,1.0678141117095947,0.6171500086784363,0.6202999949455261
1.0824452638626099,1.0336247682571411,0.617900013923645,0.6355999708175659
1.0832935571670532,1.04380464553833,0.6182000041007996,0.6302000284194946
1.0735809803009033,1.023335337638855,0.6176999807357788,0.635200023651123
1.0816400051116943,1.006738305091858,0.6159250140190125,0.6442999839782715
1.0704565048217773,1.0483449697494507,0.6221749782562256,0.6276000142097473
1.0699642896652222,1.0279021263122559,0.6200500130653381,0.633400022983551
1.061873197555542,1.0153567790985107,0.6223750114440918,0.6421999931335449
1.0642962455749512,1.0485893487930298,0.6241999864578247,0.6273999810218811
1.0612703561782837,1.0209345817565918,0.6254500150680542,0.6383000016212463
1.0545384883880615,1.028199315071106,0.62642502784729,0.6335999965667725
1.0525450706481934,1.0354427099227905,0.6259750127792358,0.6337000131607056
1.0487842559814453,1.0059455633163452,0.6300749778747559,0.6442999839782715
1.0530248880386353,1.0242211818695068,0.6279249787330627,0.6396999955177307
1.0490648746490479,1.0092581510543823,0.6279500126838684,0.6442999839782715
1.0479753017425537,1.0103751420974731,0.6332749724388123,0.6402000188827515
1.0372555255889893,0.9961321353912354,0.6344749927520752,0.6438999772071838
1.0385489463806152,1.015338659286499,0.6338250041007996,0.6427000164985657
1.032884955406189,1.0160343647003174,0.6364750266075134,0.6384000182151794
1.0327707529067993,1.0213007926940918,0.6346499919891357,0.6419000029563904
1.029114842414856,0.9970958232879639,0.63714998960495,0.6474000215530396
1.0246995687484741,0.993915319442749,0.63919997215271,0.6502000093460083
1.0235055685043335,0.9762275218963623,0.6407750248908997,0.6550999879837036
1.026240348815918,0.9783048629760742,0.6363999843597412,0.6523000001907349
1.0182030200958252,0.9892728328704834,0.6427000164985657,0.649399995803833
1.0153168439865112,1.005276083946228,0.6394500136375427,0.6498000025749207
1.01540207862854,0.9851669073104858,0.6432750225067139,0.6523000001907349
