loss,val_loss,accuracy,val_accuracy
0.9330421686172485,0.9238068461418152,0.6711999773979187,0.680400013923645
0.9348883032798767,0.9319629073143005,0.6715250015258789,0.6769999861717224
0.931929886341095,0.9147624969482422,0.6746500134468079,0.6804999709129333
0.9352202415466309,0.9238564372062683,0.6743999719619751,0.6812000274658203
0.9372321367263794,0.930320143699646,0.6728000044822693,0.676800012588501
0.9280036091804504,0.9228304624557495,0.6737250089645386,0.6793000102043152
0.9285340905189514,0.9289296865463257,0.6767749786376953,0.6790000200271606
0.9263155460357666,0.9410143494606018,0.6757500171661377,0.6714000105857849
0.921616792678833,0.9160926938056946,0.6777750253677368,0.6823999881744385
0.9261131882667542,0.9263017773628235,0.6776999831199646,0.6794999837875366
0.9175222516059875,0.9215880632400513,0.6791499853134155,0.6816999912261963
0.9212654232978821,0.9348101615905762,0.6767749786376953,0.678600013256073
0.923642098903656,0.9190251231193542,0.6789000034332275,0.6830000281333923
0.9215266704559326,0.9224401116371155,0.6791499853134155,0.6826000213623047
0.9173492193222046,0.9349305629730225,0.6808000206947327,0.679099977016449
0.9145882725715637,0.9079980254173279,0.6800249814987183,0.6888999938964844
0.9144461750984192,0.9058870077133179,0.6827750205993652,0.6881999969482422
0.9001711010932922,0.9034927487373352,0.6869750022888184,0.6891000270843506
0.9048855304718018,0.8942238092422485,0.6838750243186951,0.6895999908447266
0.9047791957855225,0.9062064290046692,0.6830000281333923,0.6854000091552734
0.898794949054718,0.9048668146133423,0.6879249811172485,0.6891999840736389
0.9026979207992554,0.9024352431297302,0.6863750219345093,0.6906999945640564
0.8914088010787964,0.9232890605926514,0.6887249946594238,0.685699999332428
0.8957116007804871,0.8975625038146973,0.6877750158309937,0.6916999816894531
0.886786937713623,0.9152808785438538,0.6902750134468079,0.6866000294685364
0.8908108472824097,0.8971341848373413,0.6890249848365784,0.6919999718666077
0.8859034180641174,0.9032403230667114,0.6895250082015991,0.6901000142097473
0.8893080353736877,0.8857943415641785,0.6916000247001648,0.6977999806404114
0.8795841932296753,0.8902367353439331,0.6924499869346619,0.6958000063896179
