loss,val_loss,accuracy,val_accuracy
2.0303540229797363,27.35186195373535,0.21562500298023224,0.13689999282360077
1.9006454944610596,1.7385737895965576,0.2404250055551529,0.29420000314712524
1.774049162864685,1.8496809005737305,0.27512499690055847,0.2694999873638153
1.707608938217163,2.116150379180908,0.31472501158714294,0.2727000117301941
1.8001149892807007,255.91107177734375,0.2918500006198883,0.13189999759197235
1.9224823713302612,1.8037898540496826,0.25482499599456787,0.27300000190734863
1.8618717193603516,1.7657538652420044,0.26637500524520874,0.2833999991416931
1.8359158039093018,1.7364171743392944,0.27322500944137573,0.299699991941452
1.8175586462020874,1.7229384183883667,0.2798500061035156,0.304500013589859
1.8045353889465332,1.7116200923919678,0.28459998965263367,0.30889999866485596
1.7818429470062256,1.6992884874343872,0.28927499055862427,0.3111000061035156
1.7735674381256104,1.6847609281539917,0.2934750020503998,0.32120001316070557
1.7638741731643677,1.6775462627410889,0.296999990940094,0.32429999113082886
1.749773383140564,1.6684222221374512,0.30434998869895935,0.32899999618530273
1.7402390241622925,1.6558641195297241,0.30855000019073486,0.334199994802475
1.7226537466049194,1.6567094326019287,0.3160499930381775,0.3370000123977661
1.7187060117721558,1.6371105909347534,0.3192000091075897,0.3452000021934509
1.7120310068130493,1.6292327642440796,0.32177498936653137,0.3499000072479248
1.697586178779602,1.6227210760116577,0.32737499475479126,0.3555000126361847
1.6854952573776245,1.614610195159912,0.33489999175071716,0.36250001192092896
1.6767419576644897,1.6083248853683472,0.3402999937534332,0.36570000648498535
1.6659284830093384,1.5922666788101196,0.3429250121116638,0.37450000643730164
1.6614571809768677,1.5857876539230347,0.34552499651908875,0.3804999887943268
1.654497504234314,1.5866514444351196,0.35272499918937683,0.3799000084400177
1.650259017944336,1.577663779258728,0.35705000162124634,0.383899986743927
1.637202262878418,1.5646045207977295,0.3640500009059906,0.38350000977516174
1.6328035593032837,1.56236732006073,0.36570000648498535,0.38850000500679016
1.6233140230178833,1.5501772165298462,0.3702000081539154,0.396699994802475
1.6107045412063599,1.5449440479278564,0.3774999976158142,0.39890000224113464
1.6108777523040771,1.539954662322998,0.38032498955726624,0.40149998664855957
1.6041702032089233,1.5308856964111328,0.3827250003814697,0.40950000286102295
1.5939372777938843,1.5214117765426636,0.3874500095844269,0.4174000024795532
1.5876470804214478,1.5161207914352417,0.39054998755455017,0.41690000891685486
1.5792421102523804,1.5025763511657715,0.39457499980926514,0.42660000920295715
1.5732866525650024,1.5014315843582153,0.3979499936103821,0.4253000020980835
1.562103033065796,1.4855999946594238,0.40560001134872437,0.4320000112056732
1.5584263801574707,1.4843182563781738,0.4054250121116638,0.43470001220703125
1.5477126836776733,1.487095832824707,0.4150499999523163,0.43149998784065247
1.543570637702942,1.4689348936080933,0.4162999987602234,0.4406999945640564
