loss,val_loss,accuracy,val_accuracy
0.3361699879169464,0.43198058009147644,0.8830749988555908,0.8616999983787537
0.3390246033668518,0.426205039024353,0.8814250230789185,0.8636999726295471
0.3321557343006134,0.43356192111968994,0.8824999928474426,0.8604000210762024
0.3348837196826935,0.43467748165130615,0.883525013923645,0.8608999848365784
0.33621495962142944,0.4352492094039917,0.8822000026702881,0.8610000014305115
0.3323192894458771,0.428637832403183,0.8823999762535095,0.8608999848365784
0.335280179977417,0.43181705474853516,0.8815500140190125,0.862500011920929
0.33285120129585266,0.4255794286727905,0.8828499913215637,0.8632000088691711
0.33609503507614136,0.432475209236145,0.8821250200271606,0.8621000051498413
0.33467864990234375,0.4266688823699951,0.8807250261306763,0.8626000285148621
0.3350279927253723,0.4338037669658661,0.8808249831199646,0.8615000247955322
0.3341355323791504,0.435808926820755,0.8814499974250793,0.8601999878883362
0.3313731253147125,0.42928504943847656,0.8848000168800354,0.8622999787330627
0.33486154675483704,0.4259217381477356,0.8817999958992004,0.8623999953269958
0.3302859961986542,0.428112655878067,0.884024977684021,0.862500011920929
0.33240941166877747,0.43307825922966003,0.8826749920845032,0.8622000217437744
0.3331948518753052,0.4322581887245178,0.8830249905586243,0.8618999719619751
0.3297020494937897,0.428037166595459,0.8852249979972839,0.8626999855041504
0.33001723885536194,0.4372085928916931,0.8840500116348267,0.8619999885559082
0.3326079249382019,0.42869916558265686,0.8817999958992004,0.8634999990463257
0.33076193928718567,0.42746278643608093,0.8836249709129333,0.8636999726295471
0.3280826210975647,0.43089085817337036,0.883650004863739,0.8629000186920166
0.32743218541145325,0.43189537525177,0.8847249746322632,0.8632000088691711
0.3258691132068634,0.43036386370658875,0.8844749927520752,0.8626000285148621
0.3331778049468994,0.4311006963253021,0.8839750289916992,0.8629000186920166
0.3279581665992737,0.43506455421447754,0.8845499753952026,0.8626999855041504
0.3273901045322418,0.4297363758087158,0.8846750259399414,0.8633999824523926
0.33017757534980774,0.4319859445095062,0.8844249844551086,0.8629999756813049
0.3284282982349396,0.43141263723373413,0.884975016117096,0.862500011920929
0.32938894629478455,0.4216129779815674,0.8854749798774719,0.8677999973297119
0.33016717433929443,0.4330494701862335,0.8830500245094299,0.8618999719619751
0.32595008611679077,0.4306662976741791,0.884024977684021,0.863099992275238
0.3275040090084076,0.43369820713996887,0.8844000101089478,0.8623999953269958
0.32911285758018494,0.42749908566474915,0.8851000070571899,0.8636999726295471
0.32827383279800415,0.42864540219306946,0.8852999806404114,0.8636999726295471
0.3245316445827484,0.4283447861671448,0.8859750032424927,0.8646000027656555
0.327090859413147,0.42838090658187866,0.8852750062942505,0.8626000285148621
0.322091668844223,0.4319312572479248,0.8866000175476074,0.8628000020980835
0.3241378664970398,0.42945316433906555,0.8851249814033508,0.8633000254631042
0.32687318325042725,0.4315292537212372,0.8841750025749207,0.8626999855041504
0.32764002680778503,0.4258285164833069,0.8850749731063843,0.8655999898910522
0.32764336466789246,0.4280397891998291,0.8856250047683716,0.8647000193595886
0.32727620005607605,0.4300200641155243,0.8833500146865845,0.8634999990463257
0.3255157768726349,0.426129013299942,0.885450005531311,0.8652999997138977
