loss,val_loss,accuracy,val_accuracy
2.0123894214630127,1.346420168876648,0.2632249891757965,0.48919999599456787
1.1736177206039429,0.81804358959198,0.58160001039505,0.722000002861023
0.9049549698829651,0.7021971940994263,0.6887249946594238,0.7616999745368958
0.7844120860099792,0.6909930109977722,0.733299970626831,0.7641000151634216
0.7166926264762878,0.5971537828445435,0.7538250088691711,0.7990000247955322
0.6624449491500854,0.5832552909851074,0.7728750109672546,0.7986999750137329
0.6236968040466309,0.6018316745758057,0.7853249907493591,0.8034999966621399
0.5979167222976685,0.5320319533348083,0.7938500046730042,0.8224999904632568
0.5623876452445984,0.6450626850128174,0.8059499859809875,0.7915999889373779
0.5368125438690186,0.5261845588684082,0.815850019454956,0.8208000063896179
0.5093357563018799,0.5553314089775085,0.8234750032424927,0.8217999935150146
0.5555510520935059,0.4766421318054199,0.8140000104904175,0.8385999798774719
0.45389580726623535,0.4703858494758606,0.8447750210762024,0.8421000242233276
0.4447934627532959,0.46662425994873047,0.8446750044822693,0.8435999751091003
0.4401317238807678,0.4577596187591553,0.847350001335144,0.8474000096321106
0.43235063552856445,0.457843154668808,0.8490250110626221,0.8485999703407288
0.4281435012817383,0.4546654224395752,0.8507750034332275,0.8496000170707703
0.42912057042121887,0.45348140597343445,0.8515750169754028,0.8496999740600586
0.4238818287849426,0.45138299465179443,0.8520500063896179,0.8500999808311462
0.41972047090530396,0.4525184631347656,0.8543750047683716,0.8499000072479248
0.42328667640686035,0.45058295130729675,0.8525500297546387,0.850600004196167
0.41924336552619934,0.4515259265899658,0.8547499775886536,0.8507000207901001
0.41830411553382874,0.45352786779403687,0.8540999889373779,0.8503000140190125
0.4192233383655548,0.4529915153980255,0.8536750078201294,0.8500999808311462
0.4172050356864929,0.45010650157928467,0.8559250235557556,0.8503000140190125
0.40997764468193054,0.4486948251724243,0.8569250106811523,0.8507000207901001
0.41277867555618286,0.4496476948261261,0.8579000234603882,0.8513000011444092
0.4076225161552429,0.45195356011390686,0.858299970626831,0.8511000275611877
0.408838152885437,0.44984564185142517,0.8581749796867371,0.8508999943733215
0.410201758146286,0.4488033056259155,0.8562250137329102,0.8503999710083008
0.4087977409362793,0.44758450984954834,0.8579000234603882,0.8510000109672546
0.4104864299297333,0.44677701592445374,0.8575500249862671,0.8507000207901001
0.40853145718574524,0.4493117332458496,0.8579249978065491,0.8503999710083008
0.4066947400569916,0.4495375454425812,0.8574000000953674,0.8507000207901001
0.41254252195358276,0.4458679258823395,0.8540499806404114,0.8526999950408936
0.40886685252189636,0.443386048078537,0.8576499819755554,0.8532999753952026
0.40592023730278015,0.44468533992767334,0.8587999939918518,0.8517000079154968
0.40983980894088745,0.447723925113678,0.8560749888420105,0.8521999716758728
0.40490642189979553,0.446574866771698,0.8568999767303467,0.8518999814987183
0.4090573787689209,0.4485350549221039,0.8571249842643738,0.852400004863739
0.406319797039032,0.4438488781452179,0.8577749729156494,0.8528000116348267
0.402798593044281,0.4446852505207062,0.8575500249862671,0.8521999716758728
0.4029969871044159,0.44510766863822937,0.8597750067710876,0.8519999980926514
0.4014189541339874,0.4455316364765167,0.8598750233650208,0.8528000116348267
0.4027453064918518,0.44722285866737366,0.8585249781608582,0.8518999814987183
0.4046024680137634,0.44295138120651245,0.8588250279426575,0.8526999950408936
0.40026339888572693,0.4439351558685303,0.8600999712944031,0.8525999784469604
0.401944637298584,0.44394707679748535,0.8611500263214111,0.8535000085830688
0.4003002643585205,0.44443798065185547,0.8616750240325928,0.8531000018119812
0.3988563120365143,0.4473503530025482,0.8598750233650208,0.8529000282287598
0.39948514103889465,0.44379153847694397,0.8607500195503235,0.8531000018119812
0.3983980119228363,0.44182655215263367,0.8593500256538391,0.8532999753952026
0.39640572667121887,0.44475454092025757,0.8636999726295471,0.8529000282287598
0.39866364002227783,0.446429580450058,0.8617249727249146,0.8531000018119812
0.3922394812107086,0.44310760498046875,0.8630250096321106,0.8536999821662903
